date,value
14:00.0,11
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,2
15:00.0,6
16:00.0,3
16:00.0,5
16:00.0,2
17:00.0,4
17:00.0,1
18:00.0,17
18:00.0,2
18:00.0,3
19:00.0,1
19:00.0,2
19:00.0,9
20:00.0,1
20:00.0,16
20:00.0,1
21:00.0,8
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,14
23:00.0,1
23:00.0,13
23:00.0,2
24:00.0,13
24:00.0,3
25:00.0,17
25:00.0,3
25:00.0,3
26:00.0,3
26:00.0,4
26:00.0,10
27:00.0,1
27:00.0,6
27:00.0,1
28:00.0,5
28:00.0,2
28:00.0,1
29:00.0,3
29:00.0,4
29:00.0,12
30:00.0,1
30:00.0,12
30:00.0,1
31:00.0,8
31:00.0,1
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,4
33:00.0,1
33:00.0,1
33:00.0,1
34:00.0,2
34:00.0,2
34:00.0,2
35:00.0,2
35:00.0,2
35:00.0,16
36:00.0,3
36:00.0,21
36:00.0,2
37:00.0,18
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,16
39:00.0,1
39:00.0,21
39:00.0,1
40:00.0,20
40:00.0,1
41:00.0,16
41:00.0,1
41:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
44:00.0,21
44:00.0,1
45:00.0,21
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,24
47:00.0,1
47:00.0,24
47:00.0,1
48:00.0,18
48:00.0,1
48:00.0,1
49:00.0,2
49:00.0,1
49:00.0,16
50:00.0,4
50:00.0,1
50:00.0,2
51:00.0,9
51:00.0,1
52:00.0,6
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,18
54:00.0,1
54:00.0,14
54:00.0,1
55:00.0,13
55:00.0,1
55:00.0,1
56:00.0,3
56:00.0,18
57:00.0,2
57:00.0,14
57:00.0,4
58:00.0,15
58:00.0,1
58:00.0,1
59:00.0,1
59:00.0,1
59:00.0,13
00:00.0,1
00:00.0,11
00:00.0,1
01:00.0,6
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
02:00.0,11
03:00.0,1
03:00.0,4
03:00.0,1
04:00.0,2
04:00.0,1
05:00.0,1
05:00.0,2
05:00.0,2
06:00.0,3
06:00.0,3
06:00.0,4
07:00.0,1
07:00.0,4
07:00.0,1
08:00.0,2
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,4
10:00.0,1
11:00.0,7
11:00.0,1
11:00.0,1
12:00.0,2
12:00.0,2
12:00.0,12
13:00.0,2
13:00.0,14
14:00.0,1
14:00.0,13
14:00.0,1
15:00.0,12
15:00.0,2
15:00.0,1
16:00.0,6
16:00.0,2
17:00.0,14
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,31
19:00.0,1
19:00.0,22
19:00.0,1
20:00.0,6
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,3
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,7
25:00.0,1
25:00.0,4
26:00.0,1
26:00.0,7
26:00.0,1
27:00.0,9
27:00.0,1
27:00.0,1
28:00.0,7
28:00.0,1
29:00.0,7
29:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,3
31:00.0,2
32:00.0,3
32:00.0,4
32:00.0,13
33:00.0,3
33:00.0,10
33:00.0,3
34:00.0,9
34:00.0,4
34:00.0,4
35:00.0,1
35:00.0,2
35:00.0,5
36:00.0,1
36:00.0,3
36:00.0,1
37:00.0,9
37:00.0,1
37:00.0,1
38:00.0,5
38:00.0,2
38:00.0,10
39:00.0,2
39:00.0,17
40:00.0,1
40:00.0,1
40:00.0,1
41:00.0,3
41:00.0,3
41:00.0,3
42:00.0,2
42:00.0,2
42:00.0,1
43:00.0,2
43:00.0,1
43:00.0,2
44:00.0,3
44:00.0,1
44:00.0,1
45:00.0,4
45:00.0,4
46:00.0,1
46:00.0,2
46:00.0,3
47:00.0,1
47:00.0,1
47:00.0,8
48:00.0,1
48:00.0,12
48:00.0,1
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,16
52:00.0,1
53:00.0,11
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,9
55:00.0,2
55:00.0,8
56:00.0,1
56:00.0,14
56:00.0,1
57:00.0,6
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,14
59:00.0,1
59:00.0,3
59:00.0,1
00:00.0,2
00:00.0,1
00:00.0,1
01:00.0,17
01:00.0,1
02:00.0,14
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,7
04:00.0,1
04:00.0,15
05:00.0,1
05:00.0,13
05:00.0,1
06:00.0,6
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,12
08:00.0,1
08:00.0,11
08:00.0,1
09:00.0,8
09:00.0,1
09:00.0,1
10:00.0,2
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
13:00.0,1
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,1
17:00.0,4
17:00.0,19
17:00.0,3
18:00.0,4
18:00.0,4
18:00.0,1
19:00.0,2
19:00.0,2
19:00.0,1
20:00.0,2
20:00.0,2
20:00.0,2
21:00.0,1
21:00.0,1
21:00.0,2
22:00.0,1
22:00.0,1
22:00.0,2
23:00.0,1
23:00.0,2
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,20
26:00.0,1
26:00.0,1
27:00.0,2
27:00.0,2
27:00.0,2
28:00.0,1
28:00.0,1
28:00.0,2
29:00.0,1
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,2
30:00.0,3
31:00.0,1
31:00.0,2
31:00.0,2
32:00.0,1
32:00.0,1
32:00.0,6
33:00.0,1
33:00.0,1
34:00.0,2
34:00.0,2
34:00.0,2
35:00.0,3
35:00.0,3
35:00.0,3
36:00.0,2
36:00.0,2
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,7
38:00.0,1
38:00.0,1
39:00.0,1
39:00.0,1
39:00.0,2
40:00.0,1
40:00.0,2
40:00.0,1
41:00.0,6
41:00.0,1
41:00.0,1
42:00.0,1
42:00.0,1
42:00.0,1
43:00.0,2
43:00.0,27
43:00.0,2
44:00.0,20
44:00.0,2
45:00.0,20
45:00.0,4
45:00.0,5
46:00.0,1
46:00.0,1
46:00.0,50
47:00.0,1
47:00.0,19
47:00.0,1
48:00.0,17
48:00.0,4
48:00.0,4
49:00.0,1
49:00.0,1
49:00.0,25
50:00.0,1
50:00.0,16
50:00.0,1
51:00.0,15
51:00.0,3
52:00.0,26
52:00.0,2
52:00.0,2
53:00.0,1
53:00.0,2
53:00.0,17
54:00.0,1
54:00.0,12
54:00.0,1
55:00.0,19
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,20
57:00.0,1
57:00.0,31
57:00.0,1
58:00.0,21
58:00.0,1
59:00.0,19
59:00.0,1
59:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,17
02:00.0,1
02:00.0,25
02:00.0,1
03:00.0,22
03:00.0,2
03:00.0,3
04:00.0,2
04:00.0,2
04:00.0,16
05:00.0,1
05:00.0,18
05:00.0,1
06:00.0,18
06:00.0,3
06:00.0,3
07:00.0,2
07:00.0,1
07:00.0,19
08:00.0,1
08:00.0,16
08:00.0,1
09:00.0,18
09:00.0,1
10:00.0,19
10:00.0,1
10:00.0,1
11:00.0,4
11:00.0,4
11:00.0,14
12:00.0,2
12:00.0,16
12:00.0,2
13:00.0,5
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,21
15:00.0,1
15:00.0,26
15:00.0,1
16:00.0,7
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,4
18:00.0,1
18:00.0,1
18:00.0,1
19:00.0,5
19:00.0,1
19:00.0,1
20:00.0,2
20:00.0,2
20:00.0,6
21:00.0,1
21:00.0,5
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,4
24:00.0,1
25:00.0,3
25:00.0,1
26:00.0,1
26:00.0,1
27:00.0,3
27:00.0,3
27:00.0,6
28:00.0,2
28:00.0,5
28:00.0,2
29:00.0,1
29:00.0,2
29:00.0,2
30:00.0,1
30:00.0,1
30:00.0,3
31:00.0,3
31:00.0,2
31:00.0,3
32:00.0,2
32:00.0,2
33:00.0,1
33:00.0,1
33:00.0,3
34:00.0,1
34:00.0,6
34:00.0,1
35:00.0,5
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,4
37:00.0,1
37:00.0,6
37:00.0,1
38:00.0,3
38:00.0,3
38:00.0,4
39:00.0,4
39:00.0,8
40:00.0,1
40:00.0,14
40:00.0,2
41:00.0,5
41:00.0,4
41:00.0,3
42:00.0,1
42:00.0,1
42:00.0,2
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
45:00.0,19
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,3
47:00.0,1
47:00.0,13
47:00.0,1
48:00.0,2
48:00.0,2
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
50:00.0,5
51:00.0,1
51:00.0,6
51:00.0,1
52:00.0,5
52:00.0,3
52:00.0,3
53:00.0,1
53:00.0,1
53:00.0,5
54:00.0,10
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,12
56:00.0,1
57:00.0,6
57:00.0,3
57:00.0,3
58:00.0,1
58:00.0,1
58:00.0,5
59:00.0,1
59:00.0,14
59:00.0,1
00:00.0,8
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,4
02:00.0,1
02:00.0,1
02:00.0,1
03:00.0,4
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,4
05:00.0,1
05:00.0,10
05:00.0,1
06:00.0,24
06:00.0,3
06:00.0,3
07:00.0,1
07:00.0,1
07:00.0,7
08:00.0,1
08:00.0,17
08:00.0,1
09:00.0,26
09:00.0,1
10:00.0,14
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,19
12:00.0,4
12:00.0,9
12:00.0,4
13:00.0,15
13:00.0,1
13:00.0,1
14:00.0,1
14:00.0,1
14:00.0,7
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,1
17:00.0,3
17:00.0,3
18:00.0,2
18:00.0,2
18:00.0,3
19:00.0,1
19:00.0,4
19:00.0,1
20:00.0,3
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,3
22:00.0,2
22:00.0,3
22:00.0,2
23:00.0,7
23:00.0,1
23:00.0,1
24:00.0,2
24:00.0,14
25:00.0,1
25:00.0,13
25:00.0,1
26:00.0,7
26:00.0,1
27:00.0,6
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,11
29:00.0,1
29:00.0,5
29:00.0,1
30:00.0,4
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,3
32:00.0,1
32:00.0,6
32:00.0,1
33:00.0,9
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,6
35:00.0,2
35:00.0,3
35:00.0,2
36:00.0,4
36:00.0,2
36:00.0,2
37:00.0,4
37:00.0,4
37:00.0,19
38:00.0,1
38:00.0,2
38:00.0,1
39:00.0,3
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,15
41:00.0,1
41:00.0,1
41:00.0,1
42:00.0,10
42:00.0,3
42:00.0,3
43:00.0,1
43:00.0,1
43:00.0,10
44:00.0,1
44:00.0,5
44:00.0,1
45:00.0,5
45:00.0,1
45:00.0,1
46:00.0,24
46:00.0,1
47:00.0,16
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,13
49:00.0,1
49:00.0,21
49:00.0,1
50:00.0,16
50:00.0,2
50:00.0,3
51:00.0,1
51:00.0,1
51:00.0,18
52:00.0,1
52:00.0,17
52:00.0,1
53:00.0,18
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,19
55:00.0,2
55:00.0,21
55:00.0,2
56:00.0,24
56:00.0,1
56:00.0,2
57:00.0,1
57:00.0,1
57:00.0,26
58:00.0,1
58:00.0,23
58:00.0,1
59:00.0,21
59:00.0,2
59:00.0,2
00:00.0,4
00:00.0,4
00:00.0,16
01:00.0,1
01:00.0,13
01:00.0,1
02:00.0,30
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,36
04:00.0,1
04:00.0,7
04:00.0,1
05:00.0,4
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,5
07:00.0,4
07:00.0,6
07:00.0,3
08:00.0,6
08:00.0,1
08:00.0,2
09:00.0,1
09:00.0,1
09:00.0,15
10:00.0,1
10:00.0,14
10:00.0,1
11:00.0,6
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,8
13:00.0,1
13:00.0,5
13:00.0,2
14:00.0,2
14:00.0,1
15:00.0,11
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,2
17:00.0,1
17:00.0,2
17:00.0,1
18:00.0,3
18:00.0,2
18:00.0,1
19:00.0,2
19:00.0,2
19:00.0,2
20:00.0,2
20:00.0,1
20:00.0,1
21:00.0,4
21:00.0,1
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,7
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,10
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,9
26:00.0,1
26:00.0,9
26:00.0,2
27:00.0,7
27:00.0,3
27:00.0,4
28:00.0,2
28:00.0,1
28:00.0,14
29:00.0,3
29:00.0,26
30:00.0,2
30:00.0,17
30:00.0,3
31:00.0,17
31:00.0,1
31:00.0,1
32:00.0,14
32:00.0,2
33:00.0,22
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
34:00.0,26
35:00.0,1
35:00.0,20
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,2
38:00.0,1
39:00.0,2
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,13
41:00.0,4
41:00.0,7
41:00.0,3
42:00.0,12
42:00.0,2
42:00.0,2
43:00.0,2
43:00.0,3
43:00.0,10
44:00.0,1
44:00.0,18
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,2
47:00.0,1
47:00.0,2
47:00.0,1
48:00.0,2
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,2
50:00.0,1
50:00.0,3
50:00.0,1
51:00.0,5
51:00.0,1
51:00.0,2
52:00.0,1
52:00.0,1
52:00.0,8
53:00.0,1
53:00.0,5
53:00.0,1
54:00.0,18
54:00.0,1
54:00.0,2
55:00.0,1
55:00.0,1
55:00.0,3
56:00.0,2
56:00.0,18
56:00.0,1
57:00.0,18
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,2
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,1
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,2
05:00.0,25
06:00.0,1
06:00.0,15
06:00.0,4
07:00.0,7
07:00.0,1
07:00.0,2
08:00.0,5
08:00.0,2
09:00.0,6
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,9
11:00.0,1
11:00.0,5
12:00.0,1
12:00.0,5
12:00.0,1
13:00.0,4
13:00.0,1
13:00.0,1
14:00.0,9
14:00.0,1
15:00.0,2
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,9
17:00.0,1
17:00.0,3
17:00.0,1
18:00.0,13
18:00.0,1
19:00.0,11
19:00.0,1
19:00.0,1
20:00.0,3
20:00.0,3
20:00.0,6
21:00.0,2
21:00.0,7
21:00.0,2
22:00.0,3
22:00.0,1
23:00.0,19
23:00.0,1
23:00.0,1
24:00.0,2
24:00.0,1
24:00.0,2
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,20
27:00.0,1
27:00.0,1
28:00.0,2
28:00.0,2
28:00.0,8
29:00.0,4
29:00.0,8
30:00.0,5
30:00.0,17
30:00.0,6
31:00.0,19
31:00.0,4
31:00.0,4
32:00.0,4
32:00.0,4
32:00.0,8
33:00.0,4
33:00.0,17
34:00.0,4
34:00.0,16
34:00.0,2
35:00.0,18
35:00.0,1
36:00.0,21
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,21
38:00.0,2
38:00.0,27
38:00.0,1
39:00.0,28
39:00.0,1
40:00.0,28
40:00.0,1
40:00.0,1
41:00.0,1
41:00.0,1
41:00.0,19
42:00.0,1
42:00.0,19
42:00.0,1
43:00.0,23
43:00.0,1
44:00.0,20
44:00.0,1
44:00.0,1
45:00.0,1
45:00.0,1
45:00.0,20
46:00.0,1
46:00.0,23
46:00.0,1
47:00.0,16
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,32
49:00.0,1
49:00.0,15
49:00.0,1
50:00.0,20
50:00.0,1
51:00.0,17
51:00.0,4
51:00.0,4
52:00.0,3
52:00.0,4
52:00.0,17
53:00.0,2
53:00.0,26
53:00.0,2
54:00.0,30
54:00.0,3
54:00.0,4
55:00.0,1
55:00.0,1
55:00.0,21
56:00.0,1
56:00.0,21
56:00.0,1
57:00.0,16
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,10
59:00.0,1
59:00.0,16
00:00.0,1
00:00.0,18
00:00.0,1
01:00.0,18
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,20
03:00.0,1
03:00.0,21
04:00.0,4
04:00.0,16
04:00.0,2
05:00.0,21
05:00.0,4
05:00.0,4
06:00.0,17
06:00.0,3
07:00.0,11
07:00.0,1
07:00.0,2
08:00.0,1
08:00.0,1
08:00.0,15
09:00.0,1
09:00.0,16
09:00.0,1
10:00.0,12
10:00.0,1
11:00.0,11
11:00.0,3
11:00.0,1
12:00.0,1
12:00.0,2
12:00.0,14
13:00.0,1
13:00.0,19
13:00.0,1
14:00.0,17
14:00.0,1
15:00.0,7
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,6
17:00.0,1
17:00.0,3
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,1
19:00.0,1
19:00.0,1
19:00.0,9
20:00.0,1
20:00.0,4
21:00.0,1
21:00.0,5
22:00.0,1
22:00.0,6
22:00.0,1
23:00.0,6
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,17
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,9
26:00.0,1
27:00.0,3
27:00.0,1
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,7
29:00.0,1
29:00.0,19
30:00.0,1
30:00.0,1
31:00.0,2
31:00.0,2
32:00.0,2
32:00.0,2
32:00.0,1
33:00.0,2
33:00.0,2
33:00.0,1
34:00.0,1
34:00.0,1
35:00.0,1
35:00.0,1
35:00.0,8
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,2
37:00.0,13
38:00.0,2
38:00.0,24
38:00.0,2
39:00.0,17
39:00.0,1
39:00.0,1
40:00.0,1
40:00.0,1
40:00.0,9
41:00.0,1
41:00.0,15
41:00.0,1
42:00.0,15
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,13
44:00.0,1
44:00.0,16
44:00.0,1
45:00.0,14
45:00.0,1
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,20
47:00.0,1
47:00.0,26
47:00.0,1
48:00.0,26
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,15
50:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,1
56:00.0,16
57:00.0,1
57:00.0,3
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,2
59:00.0,2
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,4
01:00.0,1
02:00.0,3
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,2
04:00.0,1
04:00.0,9
04:00.0,2
05:00.0,3
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,18
07:00.0,1
07:00.0,14
07:00.0,1
08:00.0,10
08:00.0,1
09:00.0,6
09:00.0,2
09:00.0,3
10:00.0,1
10:00.0,1
10:00.0,5
11:00.0,1
11:00.0,3
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,1
13:00.0,3
13:00.0,3
13:00.0,1
14:00.0,1
14:00.0,8
14:00.0,1
15:00.0,20
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,16
17:00.0,1
17:00.0,1
18:00.0,2
18:00.0,1
19:00.0,1
19:00.0,1
20:00.0,1
20:00.0,1
20:00.0,20
21:00.0,1
21:00.0,24
21:00.0,1
22:00.0,4
22:00.0,4
23:00.0,1
23:00.0,1
23:00.0,21
24:00.0,1
24:00.0,19
25:00.0,1
25:00.0,19
25:00.0,1
26:00.0,15
26:00.0,1
26:00.0,1
27:00.0,1
27:00.0,1
27:00.0,14
28:00.0,1
28:00.0,25
29:00.0,1
29:00.0,13
29:00.0,1
30:00.0,28
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,1
31:00.0,12
32:00.0,1
32:00.0,15
32:00.0,1
33:00.0,14
33:00.0,1
33:00.0,1
34:00.0,1
34:00.0,1
34:00.0,7
35:00.0,1
35:00.0,10
35:00.0,1
36:00.0,16
36:00.0,1
36:00.0,1
37:00.0,1
37:00.0,1
37:00.0,20
38:00.0,2
38:00.0,23
38:00.0,2
39:00.0,25
39:00.0,3
39:00.0,3
40:00.0,1
40:00.0,1
40:00.0,27
41:00.0,1
41:00.0,31
41:00.0,1
42:00.0,16
42:00.0,4
42:00.0,4
43:00.0,1
43:00.0,1
43:00.0,21
44:00.0,1
44:00.0,22
44:00.0,1
45:00.0,22
45:00.0,3
45:00.0,3
46:00.0,1
46:00.0,1
46:00.0,25
47:00.0,1
47:00.0,18
47:00.0,1
48:00.0,20
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,20
50:00.0,1
50:00.0,22
50:00.0,1
51:00.0,18
51:00.0,2
51:00.0,2
52:00.0,2
52:00.0,3
52:00.0,7
53:00.0,1
53:00.0,10
53:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,10
56:00.0,1
56:00.0,2
56:00.0,1
57:00.0,6
57:00.0,1
57:00.0,1
58:00.0,3
58:00.0,3
58:00.0,10
59:00.0,3
59:00.0,19
59:00.0,3
00:00.0,12
00:00.0,1
01:00.0,10
01:00.0,1
01:00.0,1
02:00.0,1
02:00.0,1
02:00.0,12
03:00.0,1
03:00.0,20
04:00.0,1
04:00.0,15
04:00.0,1
05:00.0,11
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,6
07:00.0,1
07:00.0,20
07:00.0,1
08:00.0,23
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,31
10:00.0,1
10:00.0,19
10:00.0,1
11:00.0,37
11:00.0,1
11:00.0,1
12:00.0,1
12:00.0,1
12:00.0,33
13:00.0,5
13:00.0,27
13:00.0,5
14:00.0,7
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,1
16:00.0,1
16:00.0,1
16:00.0,1
17:00.0,1
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,1
19:00.0,2
19:00.0,1
19:00.0,2
20:00.0,1
20:00.0,1
20:00.0,1
21:00.0,4
21:00.0,4
21:00.0,1
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,1
23:00.0,1
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,1
26:00.0,1
27:00.0,4
27:00.0,4
27:00.0,1
28:00.0,1
28:00.0,1
28:00.0,1
29:00.0,2
29:00.0,1
29:00.0,1
30:00.0,1
30:00.0,1
30:00.0,1
31:00.0,1
31:00.0,2
31:00.0,1
32:00.0,1
32:00.0,1
32:00.0,1
33:00.0,2
33:00.0,2
33:00.0,1
34:00.0,3
34:00.0,2
34:00.0,3
35:00.0,1
35:00.0,1
35:00.0,1
36:00.0,1
36:00.0,1
36:00.0,2
37:00.0,1
37:00.0,1
37:00.0,1
38:00.0,1
38:00.0,1
38:00.0,1
39:00.0,3
39:00.0,3
39:00.0,1
40:00.0,4
40:00.0,1
40:00.0,4
41:00.0,1
41:00.0,4
41:00.0,4
42:00.0,2
42:00.0,1
42:00.0,1
43:00.0,1
43:00.0,1
43:00.0,1
44:00.0,1
44:00.0,1
44:00.0,1
45:00.0,3
45:00.0,3
45:00.0,1
46:00.0,1
46:00.0,1
46:00.0,1
47:00.0,1
47:00.0,1
47:00.0,1
48:00.0,1
48:00.0,1
48:00.0,1
49:00.0,1
49:00.0,1
49:00.0,1
50:00.0,1
50:00.0,1
50:00.0,1
51:00.0,1
51:00.0,1
51:00.0,1
52:00.0,1
52:00.0,1
52:00.0,1
53:00.0,1
53:00.0,1
53:00.0,1
54:00.0,1
54:00.0,1
54:00.0,1
55:00.0,1
55:00.0,1
55:00.0,1
56:00.0,1
56:00.0,3
56:00.0,3
57:00.0,1
57:00.0,1
57:00.0,1
58:00.0,1
58:00.0,1
58:00.0,1
59:00.0,5
59:00.0,1
59:00.0,1
00:00.0,1
00:00.0,1
00:00.0,1
01:00.0,1
01:00.0,6
01:00.0,1
02:00.0,1
02:00.0,1
02:00.0,1
03:00.0,1
03:00.0,1
03:00.0,4
04:00.0,1
04:00.0,1
04:00.0,1
05:00.0,1
05:00.0,1
05:00.0,1
06:00.0,1
06:00.0,1
06:00.0,1
07:00.0,1
07:00.0,1
07:00.0,1
08:00.0,1
08:00.0,1
08:00.0,1
09:00.0,1
09:00.0,1
09:00.0,1
10:00.0,1
10:00.0,1
10:00.0,1
11:00.0,1
11:00.0,1
11:00.0,1
12:00.0,3
12:00.0,2
12:00.0,2
13:00.0,1
13:00.0,5
13:00.0,2
14:00.0,1
14:00.0,1
14:00.0,1
15:00.0,1
15:00.0,1
15:00.0,1
16:00.0,3
16:00.0,3
16:00.0,4
17:00.0,2
17:00.0,1
17:00.0,1
18:00.0,1
18:00.0,1
18:00.0,4
19:00.0,1
19:00.0,6
19:00.0,1
20:00.0,1
20:00.0,1
20:00.0,1
21:00.0,1
21:00.0,1
21:00.0,2
22:00.0,1
22:00.0,1
22:00.0,1
23:00.0,1
23:00.0,5
23:00.0,5
24:00.0,1
24:00.0,1
24:00.0,1
25:00.0,1
25:00.0,1
25:00.0,1
26:00.0,1
26:00.0,2
26:00.0,2
27:00.0,2
27:00.0,2
27:00.0,1
28:00.0,3
